952,6
953,1
953,5
954,3
954,4
955,4
955,7
956,1
956,3
957,1
958,3
958,4
959,4
959,7
960,3
960,7
961,1
961,5
962,1
962,3
963,4
963,7
964,3
964,5
965,5
965,6
966,2
966,3
966,4
967,5
967,7
968,3
968,6
969,1
969,5
970,3
970,4
971,5
972,3
972,4
973,5
973,6
974,3
974,4
975,4
975,7
976,3
976,6
977,1
977,5
978,3
978,7
979,1
979,5
980,3
980,4
980,6
981,1
981,5
982,2
982,3
983,5
983,7
984,3
985,1
985,5
986,2
986,3
987,5
987,7
988,3
988,4
989,1
989,6
990,3
990,5
991,4
991,5
992,3
992,4
993,1
993,5
994,3
994,4
995,1
995,5
996,1
996,3
996,5
997,5
997,6
998,3
998,4
999,1
999,5
1000,1
1001,1
1002,1
1002,2
1003,1
1004,1
1005,1
1006,1
1007,1
1007,3
1008,1
1009,1
1009,3
1010,1
1011,1
1011,5
1012,1
1012,5
1013,1
1013,5
1014,1
1014,5
1015,1
1015,5
1016,1
1016,5
1017,1
1017,8
1018,1
1018,3
1019,1
1019,3
1020,1
1021,1
1021,5
1022,1
1022,3
1023,1
1024,1
1024,3
1024,8
1025,1
1025,3
1026,1
1026,3
1027,1
1027,5
1028,2
1028,5
1029,2
1029,5
1030,1
1030,2
1031,1
1031,2
1032,1
1032,2
1033,1
1033,2
1034,1
1034,2
1034,5
1035,2
1035,5
1035,6
1036,1
1036,2
1037,1
1037,2
1038,2
1039,2
1039,3
1040,2
1040,5
1041,2
1042,2
1043,2
1043,5
1044,1
1044,3
1045,2
1045,3
1046,1
1046,2
1047,1
1047,2
1048,2
1048,3
1049,2
1050,1
1050,2
1050,5
1051,1
1051,2
1051,5
1052,2
1053,2
1053,3
1054,1
1054,5
1055,1
1055,6
1056,1
1056,7
1057,1
1057,7
1058,1
1058,7
1059,1
1059,4
1060,1
1060,3
1060,4
1061,1
1061,7
1062,1
1062,7
1063,5
1063,7
1064,1
1064,3
1065,1
1066,1
1067,1
1067,7
1068,7
1069,1
1069,3
1070,1
1070,3
1071,4
1071,7
1072,1
1073,5
1073,7
1074,3
1074,4
1074,5
1075,4
1075,5
1076,1
1076,3
1077,4
1077,5
1078,1
1078,3
1078,4
1079,1
1080,1
1081,1
1082,1
1083,1
1084,1
1084,3
1085,1
1085,3
1086,1
1086,3
1087,1
1088,1
1088,3
1089,1
1090,1
1091,1
1092,1
1092,3
1093,1
1093,3
1094,1
1095,1
1095,3
1096,1
1097,1
1097,3
1098,1
1098,6
1099,1
1099,3
1100,1
1101,1
1102,1
1102,8
1103,1
1103,8
1104,1
1105,1
1106,1
1107,1
1107,5
1108,1
1109,1
1110,1
1111,1
1112,1
1112,3
1113,1
1114,1
1115,1
1116,1
1117,1
1118,1
1118,3
1119,1
1119,3
1120,1
1120,3
1121,1
1121,3
1122,1
1123,1
1123,3
1124,1
1124,3
1125,1
1125,3
1126,1
1127,1
1127,3
1128,1
1129,1
1130,1
1131,1
1132,1
1132,3
1133,1
1134,1
1134,3
1135,1
1136,1
1137,1
1137,5
1138,1
1138,5
1138,6
1139,1
1139,3
1140,1
1140,3
1141,1
1142,1
1143,1
1144,1
1144,5
1145,1
1145,5
1146,1
1147,1
1147,3
1148,1
1148,4
1149,1
1150,1
1151,1
1152,1
1153,1
1153,3
1153,4
1154,1
1154,3
1154,4
1155,1
1156,1
1157,1
1158,1
1158,5
1159,1
1160,1
1161,1
1162,1
1163,1
1164,1
1164,5
1165,1
1165,5
1166,1
1166,5
1167,1
1167,3
1167,4
1168,5
1169,1
1170,1
1171,1
1172,5
1173,1
1173,3
1174,1
1174,3
1175,1
1175,3
1176,1
1176,3
1176,6
1177,1
1177,3
1178,2
1178,3
1178,8
1179,1
1179,3
1180,1
1180,3
1181,1
1181,3
1182,1
1182,3
1183,1
1183,3
1184,1
1184,3
1185,1
1186,1
1187,1
1188,1
1188,4
1189,1
1189,5
1190,1
1191,1
1192,1
1192,7
1193,1
1194,1
1195,1
1196,1
1197,1
1197,5
1198,1
1199,1
1199,5
1200,1
1200,5
1200,6
1201,1
1201,5
1202,5
1202,6
1203,5
1203,6
1204,1
1204,5
1205,1
1205,5
1206,1
1206,3
1206,5
1207,1
1207,3
1207,5
1208,1
1208,5
1209,5
1210,1
1210,3
1210,4
1211,1
1211,5
1212,1
1212,5
1213,5
1213,7
1214,5
1215,2
1215,5
1215,6
1216,1
1217,1
1218,1
1219,1
1219,7
1220,1
1220,3
1221,1
1221,3
1222,1
1222,3
1223,1
1223,3
1224,1
1225,1
1225,3
1225,6
1226,1
1226,3
1226,6
1227,1
1227,3
1227,6
1228,1
1228,6
1229,1
1229,3
1229,5
1230,1
1230,5
1231,1
1231,5
1231,7
1232,1
1233,1
1234,1
1234,7
1235,1
1235,7
1236,1
1237,1
1237,7
1238,1
1239,1
1239,5
